CUENTA,REGION,MONTO,COMENTARIO
1100668039,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100668040,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100668050,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100668055,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100668060,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100668062,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100670023,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100670025,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100670026,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100670027,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100670036,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100670037,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100670039,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100670042,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100670047,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100671030,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100671040,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100672057,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100672058,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673045,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673053,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674046,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674048,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674053,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675018,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675028,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675029,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675037,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675040,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675041,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675042,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675044,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675046,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100675048,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676024,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676025,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676028,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676030,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676032,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676041,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676044,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676048,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676053,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676054,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676055,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676064,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100676067,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677009,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677010,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677011,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677012,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677014,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677016,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677019,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677021,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677024,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677026,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677027,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677029,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100677031,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100678016,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100678030,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100678036,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680002,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680004,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680007,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680008,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680013,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680014,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680026,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680029,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680036,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681010,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681024,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681028,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681031,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681036,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681046,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682006,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682007,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682009,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682012,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682014,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682030,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682034,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682037,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683002,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683007,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683014,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683023,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100684025,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100684035,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685018,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685021,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685026,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685031,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685036,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685038,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100686000,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100686004,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100686005,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100686007,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100686020,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100687002,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100687007,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100687009,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100687016,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100688011,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100690008,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100690014,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100690015,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100690018,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100691012,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100692001,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100692003,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100692007,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100692011,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100693005,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100694006,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100694009,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100695002,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100695010,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100696005,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100697005,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100698005,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100698011,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100699005,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100700007,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100700013,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100702012,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100702015,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100702019,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100703007,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100704003,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100706003,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100710017,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100710039,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100711045,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100714010,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100716009,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100716029,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100780001,5,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100669027,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100669032,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100669037,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100669040,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100671020,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100671021,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100671026,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100671027,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100671042,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100672034,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100672041,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100672043,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100672044,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100672048,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673027,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673039,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673040,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673042,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673043,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673048,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673050,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673052,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100673061,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674029,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674030,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674034,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674037,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674042,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674052,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674054,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674055,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100674061,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100678000,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100678005,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100678021,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100678026,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679000,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679001,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679002,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679004,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679009,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679020,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679022,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679025,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680001,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680006,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680009,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680015,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680017,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680019,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100680033,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681000,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681002,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681020,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681025,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681026,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681027,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681029,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681032,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681033,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681037,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681038,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681042,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100681047,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682000,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682004,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100682038,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683005,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683008,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683019,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683022,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683027,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683029,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100684008,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100684014,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100684016,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100684021,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100684037,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685011,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685012,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685013,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100686014,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100687000,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100687012,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100688004,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100688006,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100689000,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100689005,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100689011,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100690002,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100690016,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100691000,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100691009,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100691010,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100691011,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100693003,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100694001,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100696001,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100696003,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100697004,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100700014,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100701012,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100701015,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100708046,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100709015,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100709047,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100710019,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100711002,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100712023,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100712024,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100713000,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100713002,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100715002,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100715003,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100726005,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1102449747,6,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679029,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679047,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100679048,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100683013,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100684034,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685027,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100685037,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100686010,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100687003,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100687004,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100687005,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100688001,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100688002,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100689001,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100689003,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100689009,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100689010,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100689012,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100690000,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100690001,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
1100690003,7,,APLICACIÓN DE AJUSTE DE CREDITO CUENTA ASIGNADA CICLO 25
